track_id,artists,album_name,track_name,popularity,duration_ms,explicit,key,loudness,mode,tempo,time_signature,track_genre
4XafCNKCV3FnQUoel6NrRK,Faye Wong,討好自己,愛與痛的邊緣,53,273773,False,5,-11.425,0,113.29,4,cantopop
6LthTIsTKEjhZ6nq1UFKhU,Bladerunner,War Dub,War Dub,16,313932,False,1,-0.877,0,174.971,4,drum-and-bass
00bOo6r6YhVnxzDu4JhCWX,Papon,Bajrangi Bhaijaan,Tu Jo Mila (Reprise),42,257831,False,10,-9.205,1,122.017,4,folk
5XnR9Qr45IYgJMAwHl0ea8,Sex Prisoner,Sex Prisoner,Kept in a Position of Power,12,92740,False,7,-5.979,1,76.969,4,grindcore
5rczbciKB9ozspbMjYPIRc,Sergei Lemeshev;Andrey Semjonov;Il'ja Mar'in,Velikie ispolniteli Rossii XX veka: Sergey Lemeshev (Deluxe Version),Mezh krutykh berezhkov,0,186030,False,4,-12.608,0,103.885,4,romance
6boUblHda4QDKSGAM8wrxP,Dhanush,Pattas,Chill Bro,44,239989,False,7,-4.223,1,160.07,4,k-pop
1ERshJBUZysordGDZr5B3t,Auli'i Cravalho,Moana (Original Motion Picture Soundtrack/Deluxe Edition),How Far I'll Go,49,163386,False,1,-10.958,0,83.72,4,disney
6YwLgicpvVuMt1eE2OldwQ,Deorro;Chris Brown,Five More Hours,Five More Hours,67,211975,False,5,-3.226,0,127.961,4,progressive-house
0vCZ5WKIXb6IGgDBgdawdw,Swattrex,Main Tera Chill,Main Tera Chill,43,317899,False,8,-18.382,1,108.728,4,indian
055iSWy4BzjN2QQsoSxd4d,Raça Negra,Raça Negra - Vol. 9,Fio da Navalha,43,219800,False,9,-7.109,1,124.08,4,pagode
48AOncBL3ZkSCJLzEh1OdO,Armin van Buuren,"Feel Again, Pt. 2",Oumuamua,0,325884,False,6,-5.323,1,127.923,4,progressive-house
0MWxVd7Hk952psJoL249TT,Andrew Ripp,Evergreen,Jericho,55,203070,False,10,-4.661,1,70.919,4,acoustic
27e5hiyHSRTs7E6SMqSRCn,Chase & Status;Pip Millett,What Came Before,Over & Done (feat. Pip Millett),49,227346,False,3,-5.977,1,174.001,4,drum-and-bass
2RXv7fZNLSP3X7xWiJ8e5n,Matanza,Música para Beber e Brigar,O Último Bar,42,187333,False,9,-2.6,1,167.934,4,brazil
6xGruZOHLs39ZbVccQTuPZ,Joji,Glimpse of Us,Glimpse of Us,94,233456,False,8,-9.258,1,169.914,3,pop
0PNEaYoyVtle4LpYYljcs3,Wilson Simonal,Simonal,Moro No Fim Da Rua,38,187173,False,0,-13.313,1,79.475,4,samba
5lWtUEbxQ1AdFkjQKDi74Q,Blake Rules;Netherfriends,Kids Trap 4,Naptime,7,114626,False,0,-10.973,0,134.019,4,kids
42KOxa76f1En2OrJiS0cEF,Big Mucci;Rico,The TrailRiders Shuffle,The TrailRiders Shuffle,22,171672,False,1,-4.779,1,110.028,4,kids
2zX2Cow4GJGXzL3URCCQDM,The Jamborees,Bedtime Stories,Great Bear,9,65893,False,0,-14.658,0,83.236,5,kids
2j4eDUG5qfvOxxEbiSXVt3,G-Eazy;Tory Lanez;Tyga,These Things Happen Too (Deluxe),Still Be Friends (feat. Tory Lanez & Tyga),61,213307,True,7,-4.694,0,104.002,4,indie-pop
6nTynZhI11TUVxnwZxSLTV,Jody Chiang;Hong Ronghong,不想伊,鴛鴦酒杯,26,209266,False,0,-11.025,0,93.359,4,mandopop
4Q9eMYi0x67DIxmzlUkV7r,Fäaschtbänkler,Alpaland,Wenn ich dich beim Tanzen seh,32,156986,False,10,-5.423,1,119.972,4,party
5G2o5itHzFs7WtvrUGJm6D,Sarah Klang,It's Been Heaven Knowing You,It's Been Heaven Knowing You,39,166133,False,8,-11.31,1,188.823,3,swedish
4DAxxBU8fQ4uDE2Zc3yz6c,Gabrielle,Now And Always: 20 Years Of Dreaming,Rise,30,218813,False,8,-9.456,1,144.737,4,british
3Rhr2mXd3QRcc1se8VewcY,The Nightraver,We're From Rotterdam,The Nightraver Strikes Again,16,242694,False,8,-9.684,0,174.843,4,happy
2cajeskL0nRif1vxyOb8Hi,Moodymann,Pitch Black City Reunion,Got Me Coming Back Rite Now,14,354406,False,1,-9.858,1,102.025,4,detroit-techno
40w9Ww6zBhxQ7WZz2owEwX,Grafix;Lauren L'aimant,Feel Alive,Feel Alive,47,248375,False,1,-2.924,1,174.027,4,drum-and-bass
6izyydlrBXHrD2DEMRU46o,Conde do Forró,Maltratando os Corações,Destruiu o Nosso Amor - Bônus,46,204706,False,0,-9.897,1,142.173,4,forro
34HNaUhhTgO1jvfEuXHFyz,The Bridge City Sinners,Unholy Hymns,The Damned,30,167466,True,2,-8.272,0,112.215,3,acoustic
0scwNuhTajFe7Pu8Arw1fM,Craig Mack,The Hip Hop Collection,Flava in Ya Ear,0,217466,True,9,-8.843,0,90.032,4,hardcore
2285jfU1YCDJKNeoaDWanQ,Joan Sebastian,El Peor De Tus Antojos,Torera,41,182090,False,3,-8.057,1,96.029,4,r-n-b
75XNE0jwgIE0sgd3Ooey4q,Amado Batista;Elias Wagner,Amado Batista - 40 Anos,Sou Igualzinho A Você,45,228365,False,2,-9.975,1,78.028,4,sertanejo
6DmAMgMDvpGgxsiWfx8sq2,Roberto Goyeneche;Astor Piazzolla,Esenciales,Chiquilín de Bachín,16,199120,False,11,-8.439,0,115.09,3,tango
3QC8SkNKVI278HWa53zE2a,Bob Mould,Black Sheets Of Rain,It's Too Late,25,243733,False,4,-11.238,1,127.932,4,power-pop
6wZe22z6jyBEvIUxEjQnO1,Black Raven,No Way To Stop Me (I'm On Rock'n'roll) [Remastered],Mound Of Clay - Remastered,24,180493,False,0,-6.096,1,111.946,4,rockabilly
7vvQrcQCfq7SB8mxO9CRHq,Ella Fitzgerald,Rockin' Around The Christmas Tree 2022,Frosty The Snowman,0,131733,False,8,-7.57,1,76.783,4,blues
4fPBB44eDH71YohayI4eKV,The Strokes,First Impressions Of Earth,You Only Live Once,72,189226,False,11,-2.42,1,120.522,4,garage
7B70bxCMRcIMwtaGvOs1oe,Ed Maverick,Alternativo diferente latino,Del río,0,250653,True,7,-13.914,0,96.963,4,indie
4IXY7eas8HhlTrTMUC3RmF,Nervz,Oprah,Oprah,18,146938,False,2,-8.909,1,67.774,5,j-dance
7CxuiGipV5xedFwO2CUq3T,Chris Hardwick,Mandroid,Nerds Make the World Go 'Round,21,254613,True,1,-3.804,1,110.803,3,comedy
7jO9q6VIAjnumeOCaXkPwn,The Devil Makes Three,Do Wrong Right,Working Man's Blues,25,224026,False,0,-10.803,0,126.802,4,bluegrass
7cdA1Rzltz10frwA33DcQH,Estiva,Group Therapy 500 Live From Los Angeles - Deep Set,Rays,37,289459,False,10,-8.798,0,122.659,4,progressive-house
0xHxeH4QTqlfNrQvczkoTA,The Who,My Generation (Stereo Version),I Can't Explain - Stereo Version,53,125967,False,9,-8.391,1,138.825,4,psych-rock
4Qhrm7g3QItkvInW5zgvaV,Queen,80s Bangers Vol. 2,Scandal - Remastered 2011,3,282920,False,4,-5.961,0,103.451,4,rock
3kkQOLp4QRNH0zAZIyCt4D,Dj Joe,Fatal Fantassy 3,El Phillie,44,173113,False,11,-5.789,1,100.002,4,reggae
5uQ98nbupWKb8iOuYiogJg,Jeff Foxworthy,The Redneck Test,Southern Words,24,125753,False,11,-12.703,1,95.326,3,comedy
2waJ83UhXRZ77H5Dy6vc8E,Mac Lawlor,Adenau,Adenau,44,232878,False,7,-14.88,1,137.856,4,guitar
4YNhxUpMiSeyjjIdkmHNW9,Ella Fitzgerald,pov: you are walking in a winter wonderland,Let It Snow! Let It Snow! Let It Snow!,0,163040,False,9,-7.16,0,77.968,4,blues
4LGJ2pLDvTRnul3EcZoYkX,Hozier,Hozier,Like Real People Do,68,198029,False,7,-14.371,1,70.06,3,singer-songwriter
48LsRSuAR1C4FcXeqlZxJa,Technikore;Suae;KYRK,Breaking Free,Breaking Free,20,214506,False,9,-3.604,0,164.924,4,happy
4gFlHAye7To29Fs4UszQUH,Chet Baker,Chet Baker Sings,I Get Along Without You Very Well (Except Sometimes) - Vocal Version,60,179640,False,10,-23.063,1,103.34,3,jazz
7tf64lNC31lWlTsih0nfZf,The Beach Boys,50 Big Ones: Greatest Hits,Good Vibrations,50,215826,False,10,-9.497,1,151.621,4,psych-rock
5gdg8veEXwC9qPnmXZN1x1,Issues,Emo Christmas 2022,"Merry Christmas, Happy Holidays",0,227973,False,1,-5.432,1,109.993,4,metal
0XoE4XmlJyz7UyfluaGXi3,163,Kedimle Aram,Kedimle Aram,38,192000,False,7,-9.308,0,104.954,4,turkish
0hPjv7ShJQkoZM8JiBnTqa,Jimmy Eat World,Rock n Roll Christmas,Last Christmas,0,267493,False,2,-6.152,1,126.042,4,alt-rock
3LLezpquftwn7QI1rYIovM,Avery Anna,Narcissist,Narcissist,64,154026,False,1,-5.989,1,73.476,4,country
6oGi1aqIyQwCTnJHtvfAzX,Dorfrocker,Mei Bier,Mei Bier,28,158916,False,5,-2.113,1,117.977,4,party
7y1W8vGjBqF7CsVCcN48c2,Ricardo Tanturi,Presentando a Ricardo Tanturi,Comparsa Criolla,20,171066,False,9,-3.373,0,136.729,4,tango
5jAo7WpWXANer6Cj5Beu96,CPM 22,CPM22 - 20 Anos,O Mundo Dá Voltas,33,178026,False,2,-4.236,1,133.928,4,emo
5WgW9bG91h4zRUnBr97d6c,Rampa;Adam Port;&ME,You Are Safe,Muyè,52,469995,False,7,-15.341,1,120.01,4,deep-house
1nwiV8eFYBJy9f2qywoPjd,Sweet Little Band,Beatles For Babies,Martha My Dear,35,159117,False,10,-7.821,1,84.987,4,children
7z8zdcW66DyZ931P6BjnX7,ISOxo;FrostTop,Angels Landing,Angels Landing,50,233600,False,5,-2.572,0,149.431,4,electronic
4o9ZocOOoe5n7gXiCaLuWs,Starfield,Beauty In The Broken,Unashamed - Beauty In The Broken Album Version,49,304853,False,5,-7.875,1,153.991,4,world-music
5TaD282V96JNYFOE2SGYqQ,Sean Paul;Pitbull,She Doesn't Mind,She Doesn't Mind - Pitbull Remix,42,240140,False,7,-5.36,0,121.291,4,dancehall
6JHmmaJRB6OFZa7hjfxAfc,Lil Baby;EST Gee,Best Hip Hop Tunes,Real As It Gets,2,192804,True,6,-5.891,0,140.005,4,hip-hop
0wGrTrI43CKmfzbFNNhftb,Sidhu Moose Wala,East Side Flow,East Side Flow,66,224211,False,4,-2.931,0,151.965,4,hip-hop
3LUSxUzJ7wD8N0SeVRLkcR,VOLAC;illusionize;Andre Longo,In A Club,In A Club,55,180880,False,7,-7.0,1,123.025,4,brazil
3czdA0j4iaLDJJCoT5D8iP,Arctic Monkeys,Suck It and See,Don't Sit Down 'Cause I've Moved Your Chair,62,183506,False,9,-5.148,1,119.729,4,garage
2VTx9mT5wHL71JeB8Fhavj,Randy Newman,A Bug's Life,Circus Bugs - Score,19,87186,False,8,-13.505,1,169.897,4,disney
1m3Lsbhkn6yL8apzsCiukd,Ben Woodward,Memories (Acoustic),Memories (Acoustic),46,183337,False,8,-17.1,1,91.078,4,acoustic
5RgWfCrUzK35rBUIeswi5p,Maria Bethânia,Noturno,De Onde Eu Vim,40,224847,False,2,-13.546,1,147.92,4,mpb
0K4PM5OWOH0P5iHqfEg9y5,Michael Ian Black,Noted Expert,A Special Moment,24,236490,True,4,-12.706,1,84.354,4,comedy
6QcU4iwfLjjsrW7zsqyc1D,Jan Blomqvist;Ben Böhmer,The Space In Between (Ben Böhmer Remix),The Space In Between - Ben Böhmer Remix,59,253812,False,5,-10.794,0,122.007,4,deep-house
7BsPT8jICeKZdoTmLBMDxS,Mon Laferte,Rock un sentimiento vol. I,Tu Falta De Querer,0,278546,False,10,-7.935,1,129.996,3,alternative
48MvnehuQhVo1hsxJ7fKtM,Markoolio,Tjock och lycklig,Vem vill inte bli millionär?,34,215573,False,0,-4.194,1,138.986,4,swedish
1v99T074mOWHXN6mP74IIV,DJ Skull,The Internet Server 211,Get Em,8,524794,False,11,-16.57,1,136.973,4,chicago-house
6GosDkbGtjVwkVKAU6iNRs,The Sickest Squad;MC Diesel,Q-Galaxy (Q-BASE 2017 BKJM OST),Q-Galaxy (Q-BASE BKJN OST 2017),17,180000,False,9,-4.482,0,100.062,4,happy
1TnnEEqHYmQsVc8cemlxyl,Aura Vortex;Blazy,Ad Astra,Horizons - Interstellar,38,436363,False,9,-8.583,0,142.978,4,trance
5rQ8KYGO7MetiCgqnn4hby,Tiësto;Ava Max,Dance Dance Dance,The Motto,0,164818,False,7,-4.627,0,117.953,4,dance
027vx3TVLFM1pIWDQFTfnY,Barış Manço,"Mançoloji, Vol. 1",Aynalı Kemer,35,198452,False,0,-9.56,0,82.017,4,psych-rock
7nfDCitnnPl1XcS3YJPXv0,Los Tres Caballeros,Los Mejores Trios,Regalame Esta Noche,23,168680,False,4,-11.891,1,96.709,4,guitar
042J1bbhYbWcal95ZPOuJe,Siddhant Bhosle;Sukriti Kakar,Khoya,Khoya,42,178163,False,9,-8.426,1,97.949,4,indie
6JB23R70qctQH0h4FGGlEV,31 Minutos;Pepelota,31 Minutos Gira Mundial (En Vivo),"Señora, Devuélvame la Pelota - En Vivo",38,191905,False,1,-4.396,0,116.34,4,latino
7dgM2CVfLehfKerQWFCCiA,Seiko Matsuda,風は秋色,風は秋色,24,249013,False,9,-4.852,1,140.465,4,j-idol
7Kcq3w8VcM1ols0j8Bpccl,Fauve,Vieux Frères - Partie 1,DE CEUX,35,209760,False,7,-4.645,1,95.085,4,french
5lkDeLVqRKlrBhHUecobqn,Michael Ball;Alfie Boe,Back Together,Somethings Gotten Hold of My Heart,22,278520,False,2,-6.96,1,98.086,4,opera
5O8F0emWN7pBHaY69wKAv9,Arash Azadi,Mathematical Labyrinth,Che / Channel+ Ize,0,532000,False,7,-10.157,1,113.025,4,iranian
57PxqUdFxBleX177r8TzzR,Barry Fest;Naomi,Uit Elkaar,Uit Elkaar,34,230635,False,0,-8.883,1,170.028,4,hardstyle
41idbhuTXkbe1fAa2rIEXx,Hilight Tribe,Legacy,Legacy,34,202000,False,11,-6.406,0,147.004,4,trance
4DmBVImaIhE3RyNvbtZTTz,Jimi Hendrix,"People, Hell & Angels",Hear My Train a Comin',52,341800,False,10,-7.648,0,84.977,4,psych-rock
5TYQmDyGd1FSzsJyyO89Yk,Max Romeo;The Upsetters,Twisted Halloween Hits,Chase The Devil,0,206306,False,2,-6.083,1,150.243,4,dub
6ZBBEwHA43eVh1RfvkQUA1,Timothy Infinite,Terco,Octubre,18,140866,False,4,-6.664,0,184.292,4,study
3p2WQ8mlRhETkOxcn8tVDc,Lost Stories;Akanksha Bhandari;Zaeden,Noor,Noor,52,158446,False,1,-4.619,1,103.049,4,edm
4cTW1QdgCJiqE1Pvreb80L,Enrico Sangiuliano,Moon Rocks,Moon Rocks,50,453120,False,1,-6.428,1,125.012,4,minimal-techno
42tFTth2jcF7iSo0RBjfJF,Red Velvet,Perfect Velvet - The 2nd Album,Peek-A-Boo,67,189049,False,1,-3.612,0,114.953,4,k-pop
2fy97tZ7heQTsLfHZVpHJG,My Hair is Bad,boys,観覧車,38,257786,False,11,-3.898,1,134.015,4,j-pop
1Qd5izEmKI7jIhoNDYwcAF,WAAX,Big Grief,Big Grief,28,163360,False,0,-3.911,1,126.015,4,garage
7tYwhedfTi1NUS54sIIzr1,Enrique Rodríguez;Armando Moreno;Chato Flores,26 grandes tangos,La colegiala,18,98293,False,5,-11.784,0,165.052,4,tango
2hLDFReBrqa9YqQWMzK5mq,Hank Williams,"The Garden Spot Programs, 1950",Jesus Remembered Me,11,152216,False,2,-8.937,1,177.797,3,honky-tonk
071BITLZcUvNiEspOR1BgI,Namito;Satori;Ahmad Zahir,Re:Imagined,Stone Flower - Satori Re:Imagined Mix,39,565534,False,7,-9.268,1,118.005,4,minimal-techno
4rcHWl68ai6KvpXlc8vbnE,REO Speedwagon,Hi Infidelity (30th Anniversary Edition),Keep on Loving You,72,200293,False,0,-5.963,1,174.732,4,hard-rock
36sd8TSoD0lIjIGtUY2CQ8,Greensky Bluegrass,Stress Dreams,Until I Sing,28,187479,False,5,-12.365,1,173.573,4,bluegrass
2xtpPQsZ2hHBC0OJWs4NZQ,Wilmer X,Mer för dina pengar,Bäst före dan efter,38,240293,False,9,-8.832,1,120.031,4,ska
7sCPM0civUHE1zbkCyzmL8,Dan Cummins,Get Outta Here; Devil!,How Much Electricity Does It Take to Kill a Human Being?,25,189234,True,2,-13.684,1,119.087,1,comedy
5Fe4Z8NKXFeZCttRlKpQWb,Granular,Brown Noise DLX,Brown Noise 198 LPF Q Boost,39,169478,False,5,-33.108,0,137.651,1,sleep
4Oz5mdZSE4c6u3jd9kguGi,Jafrass,Life Changes,Protect My Life,0,180770,False,5,-6.908,0,88.617,4,j-dance
26023kpDFJqUNI8ZzStB2K,Mouse On Mars,Niun Niggung,Yippie,11,231066,False,10,-12.122,0,167.041,4,idm
29TwxxB7NEDLNzrjIhg4dn,Aril Brikha,Prisma,Sensual Disguise,5,368854,False,5,-16.168,0,155.876,5,detroit-techno
6Ho8CJNQRW5faDO45xrxDW,Lee Mack,"Just for Laughs - Archives, Vol. 39",Australian Ads (Jfl 2005),25,171237,False,1,-14.276,1,127.536,5,comedy
6gTQubOSdry0ievEXvhzxd,Pendulum,In Silico,The Tempest,49,447200,True,5,-7.773,0,174.018,4,drum-and-bass
0xchuOuU0MqjKaUrzIPrCv,Pepper and Po,Breaking News,Subway Signs,26,183007,False,8,-14.461,1,79.985,4,study
4TDOq2xp9i10RZcOTsmyMS,Sub Focus,Sub Focus,Triple X,18,238280,False,10,-5.963,0,174.035,4,drum-and-bass
0e5P7G88NkIPRaO6McJqZE,Rodney Carrington,Morning Wood,Play Your Cards Wrong - Live,22,125109,True,7,-11.118,1,145.962,4,comedy
6XaS5vkoPCixQWImfhxNBC,Raça Negra,Raça Negra - Vol. 7,Me Dê uma Chance,43,230000,False,4,-12.816,1,118.473,4,pagode
16qGlEtbDQW4IFcRsIjmwm,BaianaSystem;VANDAL,O Futuro Não Demora,CertoPeloCertoh,34,165160,False,6,-6.841,1,149.995,4,afrobeat
4JwLDaMaa6NoANUmV0Ju81,Mena Massoud,Aladdin (Original Motion Picture Soundtrack),One Jump Ahead,57,175223,False,1,-6.17,1,119.373,4,show-tunes
7McE546teu157YvyYPAxDw,Stam1na,Taival,"Metsästäjä, III Ylösalainen",25,154143,False,5,-7.005,1,125.052,4,heavy-metal
2TTahRcYMgRuysTkyzS3Cr,Sadhu Kochu Kunju Upadesi,"Aswasageethangal, Vol. 1 (Christian Devotional Song)",Anandamundenikku,22,260093,False,4,-6.755,0,90.088,4,malay
0VDIK5NEwSkD6A4Dj7FRo8,Justnormal,Just a Lullaby,Quiet in the Garden,37,140000,False,9,-14.602,1,80.113,4,study
6onqaGWMLgfvupMO76XHP3,Blondie,Halloween Party 2022,Heart Of Glass - Special Mix,0,272266,False,4,-8.425,1,114.422,4,power-pop
1u7MXGKrK4hBxkn67pyjJX,Mariah Angeliq,Noche de Halloween Latino,La Tóxica,1,171280,True,6,-4.761,0,91.761,4,latin
6NriCkAcuQ8hWqIIVDi17n,Lea Salonga,The Journey so Far,Too Much for One Heart,20,228826,False,0,-9.112,1,171.745,4,show-tunes
4Ak08qsbY05C2fn6lcirCK,Joe Arroyo,32 Grandes Exitos,Falta La Plata,30,187733,False,6,-7.164,1,107.963,4,salsa
068nLVWBWYFYk7qFzDWVvr,Jürgen Drews;Ben Zucker,Karneval 2022 100%,Ein Bett im Kornfeld,0,179440,False,4,-3.882,1,117.981,4,disco
0xigOqk1vh58ygdQ4lD83V,Elli Noise,Aire Frío,Aire Frío,34,222400,False,7,-5.394,1,164.912,4,emo
7gIuPHx3ymSsTL7Jojkcl8,Accept,Symphonic Terror (Live at Wacken 2017),Night on Bald Mountain - Live in Wacken 2017,22,428266,False,9,-6.657,1,106.994,4,heavy-metal
1GbMjBm3Uno08eazazlrg0,Allessa,Weihnachten Playlist,Schenk mir dein Herz zum Weihnachtsfest,0,191380,False,2,-4.563,1,163.795,4,disco
2Sx6EqFWMHBgBezhxtas3e,Tove Lo,Queen Of The Clouds (Blueprint Edition),Scream My Name,42,214626,True,4,-5.076,0,105.013,4,synth-pop
3obBq9Ed2CqfogH9Rnfe8d,arai tasuku,Alice,You only smiled once,13,206000,False,4,-6.536,1,81.005,4,idm
5cjBiZxqUDm5wtc3NeePEl,Jay Chou,十二新作,紅塵客棧,51,274066,False,0,-8.602,1,180.016,4,mandopop
6cyblKMSJjpbfvFeAAexq8,Death In Vegas,Dead Elvis,Opium Shuffle,22,302893,False,7,-9.728,1,192.969,4,trip-hop
0FUuOYvZY77N8ntVQI2eXm,Aaron Carl,Somewhere In Detroit Mix Series Vol.1,Down,14,68173,False,1,-14.085,1,140.738,4,detroit-techno
4R9iIidJVTzOMpYXD8Yr2R,Inner City,Fire,Fire,5,234360,False,10,-16.528,0,124.889,4,detroit-techno
0vnh0D3xtxMMuG0VO8kr2p,Actress,Hazyville,Crushed,46,195122,False,1,-10.869,1,130.105,4,club
3VvA1wSxukMLsvXoXtlwWx,Boza,Más Negro Que Rojo,Hecha Pa' Mi,75,186133,False,4,-5.013,1,100.07,4,latino
3BoIHWjO48jLcdFby2P8D3,Kinky,Kinky (Remastered),Mas - Remastered,42,260426,False,6,-6.641,0,106.376,4,latino
3hmOHDyG0ar79kBeRwD2V4,ARTY;D.O.D,Take Your Time (D.O.D Remix),Take Your Time - D.O.D Remix,61,197402,False,7,-4.6,1,123.391,4,progressive-house
38dnalzngd2W9Yuy3xxNZI,Ten City;DJ Spen;Thommy Davis,Judgement,Devotion - DJ Spen & Thommy Davis Remix,5,220644,False,6,-5.651,0,123.995,4,chicago-house
0COqiPhxzoWICwFCS4eZcp,Evanescence,Fallen,Bring Me To Life,82,235893,False,4,-3.188,0,94.612,4,alternative
19xbUAm6Be8twhlz5DP5DT,SLANDER;JT Roach,Thrive,Watch Over Me (with JT Roach),47,205714,False,0,-14.939,1,125.95,4,dub
5nexzDMoQlLYo9Asf8dWNE,Mateus Aleluia;Fabiana Aleluia,Cinco Sentidos,Cordeiro de Nanã,40,282760,False,9,-12.379,1,128.918,3,mpb
20iJjrQc6GRWDncFtrqWnd,Rota,Kukla,Kukla,41,157714,False,4,-13.562,0,104.903,4,turkish
5ZIb0xL1NCH7miFWzXYATZ,Izabella Jur'eva,Velikie ispolniteli Rossii XX veka: Izabella Jur'eva (Deluxe Version),Ochi chjornye,0,159736,False,11,-9.86,1,171.441,4,romance
3KnURrjsXA0TDce8N7iOwz,Kenshi Yonezu;Masaki Suda,BOOTLEG,灰色と青 ( + 菅田将暉 ),62,332186,False,4,-4.883,1,80.952,4,anime
6JINDc6wg5bOpqIZul2c8u,Justnormal;frumhere,"Heartsick, extras.",red orchard,20,159600,False,11,-7.901,0,30.322,4,study
1Puh2Kfapkzi8nGXhxyyAb,Traditional;The Choir Of Westminster Abbey;Simon Preston,Klassische Weihnachtsmusik,The Holly And The Ivy,0,214000,False,7,-26.353,1,92.981,4,sleep
6UdIofJNMIluHM52LG24Jd,Aberdeen,Dyce,Knockdhu,19,69819,False,7,-9.955,1,128.205,3,club
0x3XY7kRyWc2V42noCB2x3,Nostalgique,Beats In The Streets,Dirty Streets,34,71679,False,11,-9.422,0,79.993,4,study
6UP8etQtGVroAUKbhh0i7Z,Jean-Michel Blais,eviction sessions,hutchison - improvisation,25,209373,False,3,-34.436,1,84.781,4,ambient
3lQ5ZqHj7cZXcGs4W6IILx,America,Timeless Rock Hits,A Horse with No Name,0,249026,False,2,-10.219,1,124.421,4,country
6VoIBz0VhCyz7OdEoRYDiA,Weezer,Weezer,Say It Ain't So,77,258826,False,3,-7.136,1,151.779,4,power-pop
2MXFQr1vpjn0zydw33E6ZR,AHOSHI,Retro Days,Retro Days,45,104197,False,10,-13.128,1,83.015,4,study
39KIVIb3jJBvJIfPgTAD6X,Kester,Udhithane Snehithane,Amme Ente Amme - Male Vocals,38,333960,False,4,-7.903,1,76.736,4,malay
5EIFtcs5653Xjgs1gAAB7a,Pritam;Mohit Chauhan;Kedrock;Sd Style,Pee Loon Lofi Mix,Pee Loon Lofi Mix,58,194261,False,8,-6.807,1,74.472,4,indian
1Geum0bqpJcNA5GasmtVxU,Frej Larsson;ODZ;Canto,Popcorn,Popcorn,37,179200,True,1,-6.246,1,75.088,4,swedish
4Cg0paoTgxlo2LC85HKaab,Nick Drake,Pink Moon,Which Will,54,176950,False,11,-9.571,0,95.274,4,british
0lGB9TanliqW8rYVj7JusE,Rata Blanca,Rata Blanca,La Misma Mujer,34,447133,False,6,-16.702,1,104.209,4,heavy-metal
0GQJuLehat8Hm5CUTnlfQp,Drexciya,Journey of the Deep Sea Dweller IV,Black Sea,32,381829,False,9,-7.673,0,137.985,4,detroit-techno
2qCzkyUdNWxGY0lQh0jp8F,Miriam Raye,River Running Free,River Running Free,61,136000,False,8,-30.81,1,191.598,3,piano
0dnRlO7IDzbN9ixVld7hz6,The Perishers,Let There Be Morning (Bonus Track Version),Pills,51,189240,False,0,-8.608,0,95.435,4,acoustic
5fWRLdgfMlbKDncAhdN9zI,Said The Sky;ILLENIUM;Chelsea Cutler,Sentiment,Walk Me Home,58,216125,False,8,-7.145,0,159.909,3,dub
3VWHMbDks5VHRKCj8JIL9m,Negritude Junior,Bis - Negritude Junior,Tanajura,39,211866,False,4,-11.271,0,88.574,4,samba
3sc8Faubr986Pkb27gfJat,Jhayco;J Balvin;Bad Bunny,Esto me suena a Farra,No Me Conoce - Remix,1,309120,False,10,-3.837,0,91.992,4,latin
2rjCLFdX8n9xLoMZgdMMxt,Tanmaya Bhatnagar,Kya Tum Naraaz Ho? (Raw),Kya Tum Naraaz Ho? (Raw),46,212530,False,1,-16.506,1,97.118,4,indian
6WGwvrIjh6ZCO9r7nEBGuN,The Playtones,The King,The King,24,175506,False,9,-4.219,1,104.049,4,rockabilly
1pBc7W7UQacUeQ6kBVlN9f,Planetshakers,Greater (Live),Heaven Is My Home - Live,39,289179,False,1,-5.807,0,128.028,4,world-music
1Sy41HCCozDBL73orZpW5Y,Mrs. GREEN APPLE,サママ・フェスティバル!,サママ・フェスティバル!,41,264160,False,4,-1.707,1,169.963,4,anime
7lvobfYGCBe0okzSwMtvRK,Busy Signal;Linky First,Grung,Grung,13,177600,False,6,-5.151,0,100.036,4,dancehall
5gflgO9EPbIBf16n5TKnQS,Zion & Lennox,Motivando a la Yal,Yo Voy (feat. Daddy Yankee),84,232019,False,10,-5.899,1,95.06,4,latin
0PyopHInX2qJzsRUKgNnxI,LULLANAS,Queen of Disaster,Queen of Disaster,51,221413,False,11,-10.856,0,122.988,4,folk
0IWS9EjgCy2CEQB9DyixlM,The Cat's Miaow,Songs '94-'98,Smitten,18,71566,False,2,-11.002,1,150.013,4,club
0WCEclDlYBnZXxpqaCbPIv,Vicetone,Tonight We Dance,Tonight We Dance,56,189996,False,7,-3.307,0,123.006,4,progressive-house
3EkogSTYzk4eBx2zxOibzY,Soheil Soheili;Sina Shoaie,Re-listening Live in Cafe Baz,Complicated - Live,0,312000,False,1,-20.714,1,140.043,4,iranian
4JXh9k2FUq084erzqjMLqB,Sanjin;Garmiani,MERCEDES (All That She Wants),MERCEDES (All That She Wants),42,147000,False,11,-3.499,1,99.971,4,dancehall
21dEmra5kv0n1uPkPaazVg,ilyTOMMY;Fatboibari,Somebody Else,Somebody Else,51,161776,True,1,-13.659,0,92.095,4,emo
6h4YWETL6DAEKpeSr0CaGu,Interpuesto,15 Rolitas de Amor,Quien Te Cantara,48,200053,False,9,-5.323,0,155.016,4,alt-rock
